INFO:root:2736:Starting Step 1
INFO:root:2768:Current state [[[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [9], [4], [1, 2, 3, 4, 5, 6, 7, 8, 9], [6], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[7], [1], [1, 2, 3, 4, 5, 6, 7, 8, 9], [5], [1, 2, 3, 4, 5, 6, 7, 8, 9], [2], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [2], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[1], [1, 2, 3, 4, 5, 6, 7, 8, 9], [8], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [3], [5], [2]], [[2], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [8]], [[9], [4], [5], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [7], [1, 2, 3, 4, 5, 6, 7, 8, 9], [6]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [2], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [7], [1, 2, 3, 4, 5, 6, 7, 8, 9], [5], [1, 2, 3, 4, 5, 6, 7, 8, 9], [3], [1]], [[1, 2, 3, 4, 5, 6, 7, 8, 9], [7], [1, 2, 3, 4, 5, 6, 7, 8, 9], [4], [8], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]]]]
INFO:root:2769:Doing checkSmall1
INFO:root:2769:Getting tiny MUSes, distance 1, for 701 puzlits, 1 repeats
INFO:root:2837:Chunked 701 in [44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 43, 43, 43]
INFO:root:2957:XX found first (3, 3) is not 7 1
INFO:root:2974:XX found first (2, 1) is not 6 1
INFO:root:2974:XX found first (3, 9) is not 6 1
INFO:root:2974:XX found first (2, 6) is not 9 1
INFO:root:2974:XX found first (1, 7) is not 6 1
INFO:root:2974:XX found first (1, 8) is not 8 1
INFO:root:2974:XX found first (4, 5) is not 2 1
INFO:root:2974:XX found first (6, 7) is not 3 1
INFO:root:2974:XX found first (1, 1) is not 2 1
INFO:root:2974:XX found first (7, 9) is not 8 1
INFO:root:2974:XX found first (4, 6) is not 5 1
INFO:root:2975:XX found first (3, 9) is not 8 1
INFO:root:2975:XX found first (9, 2) is not 3 1
INFO:root:2975:XX found first (4, 2) is not 7 1
INFO:root:2975:XX found first (7, 5) is not 8 1
INFO:root:2975:XX found first (3, 2) is not 7 1
INFO:root:2975:XX found first (6, 8) is not 8 1
INFO:root:2975:XX found first (7, 8) is not 3 1
INFO:root:2975:XX found first (2, 2) is not 6 1
INFO:root:2975:XX found first (8, 3) is not 8 1
INFO:root:2975:XX found first (1, 7) is not 4 1
INFO:root:2975:XX found first (8, 8) is not 2 1
INFO:root:2975:XX found first (4, 9) is not 8 1
INFO:root:2975:XX found first (9, 8) is not 3 1
INFO:root:2975:XX found first (7, 2) is not 7 1
INFO:root:2975:XX found first (4, 3) is not 6 1
INFO:root:2975:XX found first (2, 6) is not 1 1
INFO:root:2975:XX found first (3, 8) is not 4 1
INFO:root:2975:XX found first (9, 6) is not 7 1
INFO:root:2975:XX found first (7, 1) is not 1 1
INFO:root:2975:XX found first (1, 1) is not 6 1
INFO:root:2975:XX found first (4, 3) is not 2 1
INFO:root:2975:XX found first (4, 6) is not 4 1
INFO:root:2975:XX found first (6, 2) is not 8 1
INFO:root:2975:XX found first (5, 3) is not 8 1
INFO:root:2975:XX found first (9, 3) is not 5 1
INFO:root:2975:XX found first (5, 2) is not 4 1
INFO:root:2976:XX found first (3, 4) is not 5 1
INFO:root:2976:XX found first (4, 2) is not 2 1
INFO:root:2976:XX found first (6, 8) is not 6 1
INFO:root:2976:XX found first (7, 3) is not 8 1
INFO:root:2976:XX found first (6, 2) is not 1 1
INFO:root:2976:XX found first (2, 2) is not 5 1
INFO:root:2976:XX found first (9, 2) is not 5 1
INFO:root:2976:XX found first (4, 6) is not 2 1
INFO:root:2976:XX found first (8, 4) is not 6 1
INFO:root:2976:XX found first (4, 2) is not 4 1
INFO:root:2976:XX found first (4, 9) is not 7 1
INFO:root:2976:XX found first (9, 9) is not 8 1
INFO:root:2976:XX found first (1, 5) is not 5 1
INFO:root:2976:XX found first (5, 9) is not 7 1
INFO:root:2976:XX found first (3, 8) is not 8 1
INFO:root:2976:XX found first (2, 7) is not 2 1
INFO:root:2976:XX found first (3, 5) is not 5 1
INFO:root:2976:XX found first (4, 7) is not 6 1
INFO:root:2976:XX found first (1, 5) is not 8 1
INFO:root:2976:XX found first (6, 5) is not 8 1
INFO:root:2976:XX found first (2, 4) is not 9 1
INFO:root:2976:XX found first (8, 2) is not 3 1
INFO:root:2976:XX found first (4, 9) is not 1 1
INFO:root:2976:XX found first (5, 1) is not 6 1
INFO:root:2976:XX found first (5, 1) is not 8 1
INFO:root:2977:XX found first (1, 9) is not 6 1
INFO:root:2977:XX found first (1, 3) is not 4 1
INFO:root:2977:XX found first (8, 9) is not 3 1
INFO:root:2977:XX found first (6, 1) is not 2 1
INFO:root:2977:XX found first (2, 8) is not 5 1
INFO:root:2977:XX found first (7, 9) is not 3 1
INFO:root:2977:XX found first (7, 2) is not 4 1
INFO:root:2977:XX found first (1, 5) is not 1 1
INFO:root:2977:XX found first (7, 1) is not 9 1
INFO:root:2977:XX found first (4, 5) is not 3 1
INFO:root:2977:XX found first (6, 9) is not 3 1
INFO:root:2977:XX found first (8, 5) is not 4 1
INFO:root:2977:XX found first (3, 3) is not 5 1
INFO:root:2977:XX found first (4, 9) is not 4 1
INFO:root:2977:XX found first (7, 6) is not 5 1
INFO:root:2977:XX found first (8, 9) is not 9 1
INFO:root:2977:XX found first (6, 6) is not 9 1
INFO:root:2977:XX found first (2, 2) is not 7 1
INFO:root:2977:XX found first (1, 3) is not 9 1
INFO:root:2977:XX found first (1, 8) is not 3 1
INFO:root:2977:XX found first (9, 6) is not 5 1
INFO:root:2977:XX found first (6, 6) is not 4 1
INFO:root:2977:XX found first (1, 1) is not 9 1
INFO:root:2977:XX found first (9, 6) is not 8 1
INFO:root:2978:XX found first (1, 6) is not 7 1
INFO:root:2978:XX found first (8, 3) is not 5 1
INFO:root:2978:XX found first (9, 4) is not 6 1
INFO:root:2978:XX found first (5, 8) is not 5 1
INFO:root:2978:XX found first (1, 6) is not 1 1
INFO:root:2978:XX found first (9, 8) is not 1 1
INFO:root:2978:XX found first (5, 9) is not 9 1
INFO:root:2978:XX found first (1, 4) is not 6 1
INFO:root:2978:XX found first (6, 6) is not 2 1
INFO:root:2978:XX found first (4, 1) is not 4 1
INFO:root:2978:XX found first (4, 5) is not 5 1
INFO:root:2978:XX found first (1, 4) is not 4 1
INFO:root:2978:XX found first (4, 4) is not 3 1
INFO:root:2978:XX found first (9, 3) is not 4 1
INFO:root:2978:XX found first (7, 2) is not 9 1
INFO:root:2978:XX found first (1, 5) is not 6 1
INFO:root:2978:XX found first (1, 2) is not 9 1
INFO:root:2978:XX found first (7, 7) is not 1 1
INFO:root:2978:XX found first (1, 4) is not 5 1
INFO:root:2978:XX found first (4, 6) is not 1 1
INFO:root:2978:XX found first (5, 1) is not 4 1
INFO:root:2978:XX found first (6, 3) is not 1 1
INFO:root:2978:XX found first (6, 1) is not 1 1
INFO:root:2978:XX found first (2, 8) is not 7 1
INFO:root:2978:XX found first (4, 1) is not 8 1
INFO:root:2978:XX found first (9, 1) is not 1 1
INFO:root:2991:Early exit from checkSmall1
INFO:root:3054:Starting Step 2
INFO:root:3570:Current state [[[[3, 5, 8], [3, 5, 8], [2, 3], [1, 3, 8], [9], [4], [1, 5, 8], [6], [3, 5, 7]], [[7], [1], [3, 4, 6, 9], [5], [3, 6], [2], [4, 8, 9], [4, 8, 9], [3, 4, 9]], [[3, 4, 5, 6, 8], [3, 5, 6, 8, 9], [3, 4, 6, 9], [1, 3, 6, 8], [1, 3, 6, 7], [1, 3, 6, 7, 8], [1, 4, 5, 8, 9], [2], [3, 4, 5, 7, 9]], [[1], [6], [8], [6, 9], [4, 6, 7], [6, 7, 9], [3], [5], [2]], [[2], [3, 6], [3, 6, 7], [1, 3, 6, 9], [1, 3, 4, 5, 6, 7], [1, 3, 6, 7, 9], [1, 4, 9], [1, 4, 9], [8]], [[9], [4], [5], [1, 2, 3, 8], [1, 2, 3], [1, 3, 8], [7], [1], [6]], [[3, 4, 5, 6, 8], [2], [1, 3, 4, 6, 9], [1, 3, 6, 9], [1, 3, 6], [1, 3, 6, 9], [4, 5, 6, 8, 9], [4, 7, 8, 9], [4, 5, 7, 9]], [[4, 6, 8], [6, 8, 9], [4, 6, 9], [7], [2, 6], [5], [2, 4, 6, 8, 9], [3], [1]], [[3, 5, 6], [7], [1, 3, 6, 9], [4], [8], [1, 3, 6, 9], [2, 5, 6, 9], [9], [5, 9]]]]
INFO:root:3570:Doing checkSmall1
INFO:root:3570:Getting tiny MUSes, distance 1, for 183 puzlits, 1 repeats
INFO:root:3605:Chunked 183 in [12, 12, 12, 12, 12, 12, 12, 11, 11, 11, 11, 11, 11, 11, 11, 11]
INFO:root:3649:XX found first (5, 3) is 7 1
INFO:root:3649:XX found first (4, 2) is 6 1
INFO:root:3649:XX found first (6, 8) is 1 1
INFO:root:3649:XX found first (1, 9) is 7 1
INFO:root:3649:XX found first (8, 5) is 2 1
INFO:root:3649:XX found first (1, 3) is 2 1
INFO:root:3649:XX found first (9, 7) is 2 1
INFO:root:3649:XX found first (7, 8) is 7 1
INFO:root:3649:XX found first (5, 5) is 5 1
INFO:root:3649:XX found first (9, 8) is 9 1
INFO:root:3649:XX found first (4, 5) is 4 1
INFO:root:3649:XX found first (6, 4) is 2 1
INFO:root:3661:Early exit from checkSmall1
INFO:root:3701:Starting Step 3
INFO:root:4228:Current state [[[[3, 5, 8], [3, 5, 8], [2], [1, 3, 8], [9], [4], [1, 5, 8], [6], [7]], [[7], [1], [3, 4, 6, 9], [5], [3, 6], [2], [4, 8, 9], [4, 8, 9], [3, 4, 9]], [[3, 4, 5, 6, 8], [3, 5, 6, 8, 9], [3, 4, 6, 9], [1, 3, 6, 8], [1, 3, 6, 7], [1, 3, 6, 7, 8], [1, 4, 5, 8, 9], [2], [3, 4, 5, 7, 9]], [[1], [6], [8], [6, 9], [4], [6, 7, 9], [3], [5], [2]], [[2], [3, 6], [7], [1, 3, 6, 9], [5], [1, 3, 6, 7, 9], [1, 4, 9], [1, 4, 9], [8]], [[9], [4], [5], [2], [1, 2, 3], [1, 3, 8], [7], [1], [6]], [[3, 4, 5, 6, 8], [2], [1, 3, 4, 6, 9], [1, 3, 6, 9], [1, 3, 6], [1, 3, 6, 9], [4, 5, 6, 8, 9], [7], [4, 5, 7, 9]], [[4, 6, 8], [6, 8, 9], [4, 6, 9], [7], [2], [5], [2, 4, 6, 8, 9], [3], [1]], [[3, 5, 6], [7], [1, 3, 6, 9], [4], [8], [1, 3, 6, 9], [2], [9], [5, 9]]]]
INFO:root:4229:Doing checkSmall1
INFO:root:4229:Getting tiny MUSes, distance 1, for 171 puzlits, 1 repeats
INFO:root:4264:Chunked 171 in [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10]
INFO:root:4298:XX found first (5, 5) is not 1 1
INFO:root:4298:XX found first (9, 7) is not 5 1
INFO:root:4298:XX found first (5, 7) is not 1 1
INFO:root:4298:XX found first (1, 9) is not 5 1
INFO:root:4298:XX found first (1, 9) is not 3 1
INFO:root:4298:XX found first (8, 7) is not 2 1
INFO:root:4298:XX found first (5, 5) is not 3 1
INFO:root:4298:XX found first (6, 5) is not 2 1
INFO:root:4298:XX found first (6, 5) is not 1 1
INFO:root:4298:XX found first (3, 9) is not 7 1
INFO:root:4298:XX found first (5, 6) is not 7 1
INFO:root:4298:XX found first (4, 5) is not 7 1
INFO:root:4298:XX found first (6, 4) is not 8 1
INFO:root:4298:XX found first (7, 9) is not 9 1
INFO:root:4298:XX found first (8, 7) is not 9 1
INFO:root:4298:XX found first (5, 8) is not 9 1
INFO:root:4298:XX found first (5, 5) is not 6 1
INFO:root:4299:XX found first (5, 5) is not 7 1
INFO:root:4299:XX found first (4, 6) is not 6 1
INFO:root:4299:XX found first (7, 7) is not 9 1
INFO:root:4299:XX found first (5, 3) is not 6 1
INFO:root:4299:XX found first (5, 3) is not 3 1
INFO:root:4299:XX found first (6, 6) is not 1 1
INFO:root:4299:XX found first (8, 2) is not 6 1
INFO:root:4299:XX found first (6, 4) is not 3 1
INFO:root:4299:XX found first (2, 8) is not 9 1
INFO:root:4299:XX found first (5, 8) is not 1 1
INFO:root:4299:XX found first (9, 7) is not 6 1
INFO:root:4299:XX found first (9, 7) is not 9 1
INFO:root:4299:XX found first (4, 4) is not 6 1
INFO:root:4299:XX found first (6, 4) is not 1 1
INFO:root:4299:XX found first (7, 8) is not 4 1
INFO:root:4299:XX found first (7, 8) is not 8 1
INFO:root:4299:XX found first (7, 8) is not 9 1
INFO:root:4299:XX found first (9, 3) is not 9 1
INFO:root:4299:XX found first (5, 2) is not 6 1
INFO:root:4299:XX found first (9, 9) is not 9 1
INFO:root:4299:XX found first (4, 5) is not 6 1
INFO:root:4299:XX found first (1, 3) is not 3 1
INFO:root:4299:XX found first (7, 9) is not 7 1
INFO:root:4299:XX found first (5, 5) is not 4 1
INFO:root:4299:XX found first (3, 2) is not 6 1
INFO:root:4300:XX found first (9, 6) is not 9 1
INFO:root:4300:XX found first (8, 5) is not 6 1
INFO:root:4311:Early exit from checkSmall1
INFO:root:4324:Starting Step 4
INFO:root:4881:Current state [[[[3, 5, 8], [3, 5, 8], [2], [1, 3, 8], [9], [4], [1, 5, 8], [6], [7]], [[7], [1], [3, 4, 6, 9], [5], [3, 6], [2], [4, 8, 9], [4, 8], [3, 4, 9]], [[3, 4, 5, 6, 8], [3, 5, 8, 9], [3, 4, 6, 9], [1, 3, 6, 8], [1, 3, 6, 7], [1, 3, 6, 7, 8], [1, 4, 5, 8, 9], [2], [3, 4, 5, 9]], [[1], [6], [8], [9], [4], [7, 9], [3], [5], [2]], [[2], [3], [7], [1, 3, 6, 9], [5], [1, 3, 6, 9], [4, 9], [4], [8]], [[9], [4], [5], [2], [3], [3, 8], [7], [1], [6]], [[3, 4, 5, 6, 8], [2], [1, 3, 4, 6, 9], [1, 3, 6, 9], [1, 3, 6], [1, 3, 6, 9], [4, 5, 6, 8], [7], [4, 5]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [4, 6, 8], [3], [1]], [[3, 5, 6], [7], [1, 3, 6], [4], [8], [1, 3, 6], [2], [9], [5]]]]
INFO:root:4881:Doing checkSmall1
INFO:root:4881:Getting tiny MUSes, distance 1, for 127 puzlits, 1 repeats
INFO:root:4915:Chunked 127 in [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7]
INFO:root:4941:XX found first (9, 9) is 5 1
INFO:root:4941:XX found first (4, 6) is 7 1
INFO:root:4941:XX found first (6, 6) is 8 1
INFO:root:4941:XX found first (4, 4) is 9 1
INFO:root:4941:XX found first (2, 8) is 8 1
INFO:root:4941:XX found first (3, 5) is 7 1
INFO:root:4941:XX found first (5, 8) is 4 1
INFO:root:4942:XX found first (6, 5) is 3 1
INFO:root:4942:XX found first (5, 2) is 3 1
INFO:root:4942:XX found first (5, 7) is 9 1
INFO:root:4953:Early exit from checkSmall1
INFO:root:4991:Starting Step 5
INFO:root:5557:Current state [[[[3, 5, 8], [3, 5, 8], [2], [1, 3, 8], [9], [4], [1, 5, 8], [6], [7]], [[7], [1], [3, 4, 6, 9], [5], [3, 6], [2], [4, 8, 9], [8], [3, 4, 9]], [[3, 4, 5, 6, 8], [3, 5, 8, 9], [3, 4, 6, 9], [1, 3, 6, 8], [7], [1, 3, 6, 7, 8], [1, 4, 5, 8, 9], [2], [3, 4, 5, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 3, 6, 9], [5], [1, 3, 6, 9], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[3, 4, 5, 6, 8], [2], [1, 3, 4, 6, 9], [1, 3, 6, 9], [1, 3, 6], [1, 3, 6, 9], [4, 5, 6, 8], [7], [4, 5]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [4, 6, 8], [3], [1]], [[3, 5, 6], [7], [1, 3, 6], [4], [8], [1, 3, 6], [2], [9], [5]]]]
INFO:root:5557:Doing checkSmall1
INFO:root:5557:Getting tiny MUSes, distance 1, for 117 puzlits, 1 repeats
INFO:root:5592:Chunked 117 in [8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
INFO:root:5620:XX found first (7, 9) is not 5 1
INFO:root:5620:XX found first (3, 7) is not 8 1
INFO:root:5620:XX found first (6, 6) is not 3 1
INFO:root:5620:XX found first (2, 7) is not 9 1
INFO:root:5620:XX found first (3, 5) is not 3 1
INFO:root:5620:XX found first (7, 7) is not 5 1
INFO:root:5620:XX found first (3, 7) is not 9 1
INFO:root:5620:XX found first (3, 6) is not 7 1
INFO:root:5620:XX found first (5, 6) is not 3 1
INFO:root:5620:XX found first (3, 5) is not 1 1
INFO:root:5620:XX found first (5, 6) is not 9 1
INFO:root:5620:XX found first (3, 6) is not 8 1
INFO:root:5620:XX found first (9, 1) is not 5 1
INFO:root:5620:XX found first (4, 6) is not 9 1
INFO:root:5620:XX found first (2, 8) is not 4 1
INFO:root:5620:XX found first (1, 7) is not 8 1
INFO:root:5620:XX found first (2, 5) is not 3 1
INFO:root:5621:XX found first (7, 5) is not 3 1
INFO:root:5621:XX found first (3, 2) is not 3 1
INFO:root:5621:XX found first (5, 4) is not 3 1
INFO:root:5621:XX found first (2, 7) is not 8 1
INFO:root:5621:XX found first (3, 5) is not 6 1
INFO:root:5621:XX found first (3, 9) is not 5 1
INFO:root:5621:XX found first (5, 4) is not 9 1
INFO:root:5621:XX found first (1, 2) is not 3 1
INFO:root:5621:XX found first (7, 4) is not 9 1
INFO:root:5621:XX found first (5, 7) is not 4 1
INFO:root:5633:Early exit from checkSmall1
INFO:root:5643:Starting Step 6
INFO:root:6226:Current state [[[[3, 5, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 4, 6, 9], [5], [6], [2], [4], [8], [3, 4, 9]], [[3, 4, 5, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 6, 8], [7], [1, 3, 6], [1, 4, 5], [2], [3, 4, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[3, 4, 5, 6, 8], [2], [1, 3, 4, 6, 9], [1, 3, 6], [1, 6], [1, 3, 6, 9], [4, 6, 8], [7], [4]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [4, 6, 8], [3], [1]], [[3, 6], [7], [1, 3, 6], [4], [8], [1, 3, 6], [2], [9], [5]]]]
INFO:root:6226:Doing checkSmall1
INFO:root:6226:Getting tiny MUSes, distance 1, for 90 puzlits, 1 repeats
INFO:root:6261:Chunked 90 in [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5]
INFO:root:6281:XX found first (7, 5) is 1 1
INFO:root:6281:XX found first (2, 7) is 4 1
INFO:root:6281:XX found first (7, 1) is 5 1
INFO:root:6281:XX found first (7, 9) is 4 1
INFO:root:6281:XX found first (2, 5) is 6 1
INFO:root:6281:XX found first (7, 6) is 9 1
INFO:root:6293:Early exit from checkSmall1
INFO:root:6320:Starting Step 7
INFO:root:6903:Current state [[[[3, 5, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 4, 6, 9], [5], [6], [2], [4], [8], [3, 4, 9]], [[3, 4, 5, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 6, 8], [7], [1, 3, 6], [1, 4, 5], [2], [3, 4, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [1, 3, 4, 6, 9], [1, 3, 6], [1], [9], [4, 6, 8], [7], [4]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [4, 6, 8], [3], [1]], [[3, 6], [7], [1, 3, 6], [4], [8], [1, 3, 6], [2], [9], [5]]]]
INFO:root:6903:Doing checkSmall1
INFO:root:6903:Getting tiny MUSes, distance 1, for 84 puzlits, 1 repeats
INFO:root:6938:Chunked 84 in [6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
INFO:root:6963:XX found first (7, 1) is not 4 1
INFO:root:6964:XX found first (7, 1) is not 8 1
INFO:root:6964:XX found first (7, 7) is not 4 1
INFO:root:6964:XX found first (3, 4) is not 6 1
INFO:root:6964:XX found first (7, 5) is not 6 1
INFO:root:6964:XX found first (7, 1) is not 3 1
INFO:root:6964:XX found first (3, 7) is not 4 1
INFO:root:6964:XX found first (7, 3) is not 1 1
INFO:root:6964:XX found first (7, 6) is not 1 1
INFO:root:6964:XX found first (2, 3) is not 6 1
INFO:root:6964:XX found first (3, 6) is not 6 1
INFO:root:6964:XX found first (1, 1) is not 5 1
INFO:root:6964:XX found first (9, 6) is not 1 1
INFO:root:6964:XX found first (2, 3) is not 4 1
INFO:root:6964:XX found first (7, 3) is not 4 1
INFO:root:6964:XX found first (7, 1) is not 6 1
INFO:root:6964:XX found first (3, 1) is not 5 1
INFO:root:6964:XX found first (7, 4) is not 1 1
INFO:root:6964:XX found first (7, 6) is not 3 1
INFO:root:6964:XX found first (3, 9) is not 4 1
INFO:root:6964:XX found first (2, 9) is not 4 1
INFO:root:6964:XX found first (7, 6) is not 6 1
INFO:root:6964:XX found first (8, 7) is not 4 1
INFO:root:6965:XX found first (7, 3) is not 9 1
INFO:root:6976:Early exit from checkSmall1
INFO:root:6986:Starting Step 8
INFO:root:7582:Current state [[[[3, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 9], [5], [6], [2], [4], [8], [3, 9]], [[3, 4, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 8], [7], [1, 3], [1, 5], [2], [3, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [3, 6], [3, 6], [1], [9], [6, 8], [7], [4]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [6, 8], [3], [1]], [[3, 6], [7], [1, 3, 6], [4], [8], [3, 6], [2], [9], [5]]]]
INFO:root:7583:Doing checkSmall1
INFO:root:7583:Getting tiny MUSes, distance 1, for 60 puzlits, 1 repeats
INFO:root:7617:Chunked 60 in [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3]
INFO:root:7635:XX found first (9, 3) is 1 1
INFO:root:7635:XX found first (7, 7) is 8 1
INFO:root:7647:Early exit from checkSmall1
INFO:root:7663:Starting Step 9
INFO:root:8265:Current state [[[[3, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 9], [5], [6], [2], [4], [8], [3, 9]], [[3, 4, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 8], [7], [1, 3], [1, 5], [2], [3, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [3, 6], [3, 6], [1], [9], [8], [7], [4]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [6, 8], [3], [1]], [[3, 6], [7], [1], [4], [8], [3, 6], [2], [9], [5]]]]
INFO:root:8265:Doing checkSmall1
INFO:root:8265:Getting tiny MUSes, distance 1, for 58 puzlits, 1 repeats
INFO:root:8300:Chunked 58 in [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]
INFO:root:8317:XX found first (7, 7) is not 6 1
INFO:root:8317:XX found first (8, 7) is not 8 1
INFO:root:8317:XX found first (9, 3) is not 3 1
INFO:root:8317:XX found first (9, 3) is not 6 1
INFO:root:8329:Early exit from checkSmall1
INFO:root:8337:Starting Step 10
INFO:root:8937:Current state [[[[3, 8], [5, 8], [2], [1, 3, 8], [9], [4], [1, 5], [6], [7]], [[7], [1], [3, 9], [5], [6], [2], [4], [8], [3, 9]], [[3, 4, 6, 8], [5, 8, 9], [3, 4, 6, 9], [1, 3, 8], [7], [1, 3], [1, 5], [2], [3, 9]], [[1], [6], [8], [9], [4], [7], [3], [5], [2]], [[2], [3], [7], [1, 6], [5], [1, 6], [9], [4], [8]], [[9], [4], [5], [2], [3], [8], [7], [1], [6]], [[5], [2], [3, 6], [3, 6], [1], [9], [8], [7], [4]], [[4, 6, 8], [8, 9], [4, 6, 9], [7], [2], [5], [6], [3], [1]], [[3, 6], [7], [1], [4], [8], [3, 6], [2], [9], [5]]]]
INFO:root:8937:Doing checkSmall1
INFO:root:8937:Getting tiny MUSes, distance 1, for 54 puzlits, 1 repeats
INFO:root:8972:Chunked 54 in [4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
INFO:root:8988:XX found first (8, 7) is 6 1
INFO:root:8999:Early exit from checkSmall1
INFO:root:9012:Starting Step 11
